timeline,KM_estimate
0.4490075290896646,0.9300026926301388
0.4517453798767967,0.9297932089737292
0.4544832306639288,0.9294788772600795
0.45722108145106094,0.9293740409328451
0.459958932238193,0.9292690387815695
0.46269678302532513,0.9291640010242755
0.4654346338124572,0.9291640010242755
0.4681724845995893,0.9291640010242755
0.47091033538672145,0.9289535448519028
0.4736481861738535,0.9289535448519028
0.47638603696098564,0.9288482332608301
0.4791238877481177,0.9284267479592945
0.48186173853524983,0.9282159335296956
0.48459958932238195,0.9282159335296956
0.487337440109514,0.9280049274070475
0.49007529089664614,0.9280049274070475
0.4928131416837782,0.9278993763461507
0.49555099247091033,0.927582687139206
0.49828884325804246,0.9274770639682729
0.5010266940451745,0.9274770639682729
0.5037645448323066,0.9271598331859324
0.5065023956194388,0.9271598331859324
0.5092402464065708,0.9270540413291108
0.5119780971937029,0.9269482132422013
0.5147159479808351,0.9269482132422013
0.5174537987679672,0.9269482132422013
0.5201916495550992,0.9269482132422013
0.5229295003422314,0.9269482132422013
0.5256673511293635,0.9269482132422013
0.5284052019164955,0.9268421065328102
0.5311430527036276,0.926735914724087
0.5338809034907598,0.926735914724087
0.5366187542778919,0.9265233606152059
0.5393566050650239,0.9264170225731291
0.5420944558521561,0.9263106234663677
0.5448323066392882,0.9262041387412892
0.5475701574264202,0.9258844640500535
0.5503080082135524,0.9258844640500535
0.5530458590006845,0.9258844640500535
0.5557837097878165,0.9257778076206046
0.5585215605749486,0.9257778076206046
0.5612594113620808,0.9257778076206046
0.5639972621492129,0.9257778076206046
0.5667351129363449,0.9257778076206046
0.5694729637234771,0.9256707936560197
0.5722108145106092,0.9255637673184468
0.5749486652977412,0.9255637673184468
0.5776865160848734,0.9254565798526307
0.5804243668720055,0.925349355130135
0.5831622176591376,0.925349355130135
0.5859000684462696,0.9252420060170106
0.5886379192334018,0.9252420060170106
0.5913757700205339,0.9252420060170106
0.5941136208076659,0.9252420060170106
0.5968514715947981,0.9252420060170106
0.5995893223819302,0.9251343696738256
0.6023271731690623,0.9251343696738256
0.6050650239561944,0.9251343696738256
0.6078028747433265,0.9251343696738256
0.6105407255304586,0.9250266455972449
0.6132785763175906,0.9250266455972449
0.6160164271047228,0.924703021114819
0.6187542778918549,0.924703021114819
0.621492128678987,0.924703021114819
0.6242299794661191,0.9245949571880799
0.6269678302532512,0.9245949571880799
0.6297056810403833,0.92437865236712
0.6324435318275154,0.9242704619817772
0.6351813826146475,0.9242704619817772
0.6379192334017796,0.9242704619817772
0.6406570841889117,0.9242704619817772
0.6433949349760438,0.9242704619817772
0.6461327857631759,0.9242704619817772
0.648870636550308,0.9240532676539706
0.6516084873374401,0.9240532676539706
0.6543463381245722,0.9240532676539706
0.6570841889117043,0.923835612897722
0.6598220396988365,0.923835612897722
0.6625598904859685,0.923835612897722
0.6652977412731006,0.9236176757396908
0.6680355920602327,0.9236176757396908
0.6707734428473648,0.9235085526683602
0.6735112936344969,0.9235085526683602
0.676249144421629,0.923399352177327
0.6789869952087612,0.9232901000059855
0.6817248459958932,0.9232901000059855
0.6844626967830253,0.9232901000059855
0.6872005475701575,0.9231807313611138
0.6899383983572895,0.923071297893668
0.6926762491444216,0.923071297893668
0.6954140999315537,0.9229617215287718
0.6981519507186859,0.9229617215287718
0.7008898015058179,0.9227422300373255
0.70362765229295,0.9227422300373255
0.7063655030800822,0.9227422300373255
0.7091033538672142,0.9227422300373255
0.7118412046543463,0.9227422300373255
0.7145790554414785,0.9227422300373255
0.7173169062286106,0.9227422300373255
0.7200547570157426,0.9226320913132809
0.7227926078028748,0.9225218868112134
0.7255304585900069,0.9225218868112134
0.7282683093771389,0.9225218868112134
0.731006160164271,0.9224115768881215
0.7337440109514032,0.9223012405750964
0.7364818617385352,0.9223012405750964
0.7392197125256673,0.9221907059105979
0.7419575633127995,0.9220801049624202
0.7446954140999316,0.9220801049624202
0.7474332648870636,0.9218586640150218
0.7501711156741958,0.92174789032312
0.7529089664613279,0.9216370233649377
0.75564681724846,0.9216370233649377
0.758384668035592,0.921415129294067
0.7611225188227242,0.921415129294067
0.7638603696098563,0.921415129294067
0.7665982203969883,0.9211929409339764
0.7693360711841205,0.9210818065461212
0.7720739219712526,0.9210818065461212
0.7748117727583846,0.9210818065461212
0.7775496235455168,0.9210818065461212
0.7802874743326489,0.9209703763735416
0.783025325119781,0.9209703763735416
0.785763175906913,0.9209703763735416
0.7885010266940452,0.9209703763735416
0.7912388774811773,0.9208587436006488
0.7939767282683093,0.9208587436006488
0.7967145790554415,0.9207469753346451
0.7994524298425736,0.9207469753346451
0.8021902806297057,0.9206350712297187
0.8049281314168378,0.9206350712297187
0.8076659822039699,0.9206350712297187
0.810403832991102,0.9205228944207463
0.813141683778234,0.9204105944458257
0.8158795345653662,0.9202982670606112
0.8186173853524983,0.9201858573541185
0.8213552361396304,0.9199609555192533
0.8240930869267625,0.9199609555192533
0.8268309377138946,0.9199609555192533
0.8295687885010267,0.9199609555192533
0.8323066392881588,0.9199609555192533
0.8350444900752909,0.9199609555192533
0.837782340862423,0.9198481184095362
0.840520191649555,0.9198481184095362
0.8432580424366872,0.9198481184095362
0.8459958932238193,0.9198481184095362
0.8487337440109514,0.9198481184095362
0.8514715947980835,0.9198481184095362
0.8542094455852156,0.9198481184095362
0.8569472963723477,0.919734808712762
0.8596851471594799,0.9196214710900001
0.8624229979466119,0.9196214710900001
0.865160848733744,0.9196214710900001
0.8678986995208761,0.9196214710900001
0.8706365503080082,0.9196214710900001
0.8733744010951403,0.9196214710900001
0.8761122518822724,0.9196214710900001
0.8788501026694046,0.9196214710900001
0.8815879534565366,0.9195074165853386
0.8843258042436687,0.9193932487908775
0.8870636550308009,0.919278967467224
0.8898015058179329,0.919278967467224
0.892539356605065,0.9191646008377804
0.8952772073921971,0.9190501915023518
0.8980150581793293,0.9189357109104862
0.9007529089664613,0.9189357109104862
0.9062286105407256,0.9189357109104862
0.9089664613278576,0.9189357109104862
0.9117043121149897,0.9189357109104862
0.9144421629021219,0.9189357109104862
0.917180013689254,0.9189357109104862
0.919917864476386,0.9189357109104862
0.9226557152635181,0.9189357109104862
0.9253935660506503,0.9189357109104862
0.9281314168377823,0.9189357109104862
0.9308692676249144,0.9189357109104862
0.9336071184120466,0.9189357109104862
0.9363449691991786,0.9189357109104862
0.9390828199863107,0.9189357109104862
0.9418206707734429,0.9185895957651334
0.944558521560575,0.9185895957651334
0.947296372347707,0.9185895957651334
0.9500342231348392,0.9184739189491449
0.9527720739219713,0.9183581984100302
0.9555099247091033,0.9183581984100302
0.9582477754962354,0.9183581984100302
0.9609856262833676,0.9183581984100302
0.9637234770704997,0.9183581984100302
0.9664613278576317,0.9183581984100302
0.9691991786447639,0.9183581984100302
0.971937029431896,0.9183581984100302
0.974674880219028,0.9183581984100302
0.9774127310061602,0.9183581984100302
0.9801505817932923,0.9183581984100302
0.9828884325804244,0.9183581984100302
0.9856262833675564,0.9183581984100302
0.9883641341546886,0.9183581984100302
0.9911019849418207,0.9183581984100302
0.9938398357289527,0.9183581984100302
0.9965776865160849,0.9183581984100302
0.999315537303217,0.9183581984100302
1.002053388090349,0.9183581984100302
1.0047912388774811,0.9183581984100302
1.0075290896646132,0.9183581984100302
1.0102669404517455,0.9182408813177453
1.0212183436002737,0.9181235342402604
1.0294318959616702,0.9180061571584084
1.0321697467488022,0.9180061571584084
1.0349075975359343,0.9180061571584084
1.0376454483230664,0.9180061571584084
1.0403832991101984,0.9180061571584084
1.0431211498973305,0.9180061571584084
1.0458590006844628,0.9178886598901178
1.051334702258727,0.9177711174826528
1.054072553045859,0.9177711174826528
1.056810403832991,0.9177711174826528
1.0595482546201231,0.9176534696019346
1.0650239561943875,0.9176534696019346
1.0677618069815196,0.9175357915473555
1.0704996577686516,0.9175357915473555
1.0732375085557837,0.9175357915473555
1.0787132101300478,0.9175357915473555
1.08145106091718,0.9175357915473555
1.0841889117043122,0.9175357915473555
1.0869267624914443,0.9175357915473555
1.0924024640657084,0.9175357915473555
1.0951403148528405,0.9175357915473555
1.1006160164271048,0.9175357915473555
1.103353867214237,0.9175357915473555
1.106091718001369,0.9175357915473555
1.108829568788501,0.9175357915473555
1.1143052703627652,0.9175357915473555
1.1170431211498972,0.9174178411949265
1.1197809719370295,0.9174178411949265
1.1225188227241616,0.9174178411949265
1.1252566735112937,0.9174178411949265
1.1279945242984257,0.9174178411949265
1.1307323750855578,0.9174178411949265
1.1334702258726899,0.9174178411949265
1.1389459274469542,0.9174178411949265
1.1416837782340863,0.9174178411949265
1.1444216290212184,0.9174178411949265
1.1471594798083504,0.9174178411949265
1.1498973305954825,0.9174178411949265
1.1526351813826146,0.9174178411949265
1.1553730321697468,0.9174178411949265
1.158110882956879,0.9174178411949265
1.160848733744011,0.9172993576819216
1.163586584531143,0.9171808588629471
1.1663244353182751,0.9171808588629471
1.1690622861054072,0.9171808588629471
1.1718001368925393,0.9171808588629471
1.1745379876796715,0.9171808588629471
1.1827515400410678,0.9171808588629471
1.1854893908281998,0.9171808588629471
1.1882272416153319,0.9171808588629471
1.1909650924024642,0.9171808588629471
1.1937029431895962,0.9171808588629471
1.1964407939767283,0.9171808588629471
1.1991786447638604,0.9170620992023398
1.2046543463381245,0.9169433241603501
1.2073921971252566,0.9169433241603501
1.2101300479123889,0.9169433241603501
1.212867898699521,0.9169433241603501
1.218343600273785,0.9168244104884318
1.2210814510609171,0.9168244104884318
1.2238193018480492,0.9167054196499517
1.2265571526351813,0.9167054196499517
1.2292950034223136,0.9165863824574259
1.2320328542094456,0.9163482771496039
1.2375085557837098,0.9162291935528327
1.2457221081451062,0.9162291935528327
1.2484599589322383,0.9162291935528327
1.2511978097193703,0.9162291935528327
1.2539356605065024,0.9162291935528327
1.2566735112936345,0.9162291935528327
1.264887063655031,0.9162291935528327
1.267624914442163,0.9162291935528327
1.273100616016427,0.9162291935528327
1.2758384668035592,0.9162291935528327
1.2785763175906912,0.9161097217581321
1.2840520191649556,0.915990234380831
1.2895277207392197,0.915990234380831
1.2922655715263518,0.915990234380831
1.2950034223134839,0.915990234380831
1.297741273100616,0.915990234380831
1.3004791238877482,0.915990234380831
1.3032169746748803,0.915990234380831
1.3059548254620124,0.915990234380831
1.3086926762491444,0.915990234380831
1.3114305270362765,0.915990234380831
1.3141683778234086,0.915990234380831
1.3169062286105406,0.915990234380831
1.319644079397673,0.915990234380831
1.322381930184805,0.915990234380831
1.325119780971937,0.9157505091166644
1.3278576317590691,0.9156306150987126
1.3305954825462012,0.9155106896743375
1.3333333333333333,0.9155106896743375
1.3360711841204653,0.9155106896743375
1.3415468856947297,0.915390717103288
1.3442847364818618,0.915390717103288
1.3470225872689938,0.9152707130763991
1.352498288843258,0.9152707130763991
1.3552361396303902,0.9152707130763991
1.3579739904175223,0.9152707130763991
1.3607118412046544,0.9152707130763991
1.3634496919917864,0.9152707130763991
1.3661875427789185,0.915150567275261
1.3689253935660506,0.915150567275261
1.3716632443531827,0.915150567275261
1.374401095140315,0.915150567275261
1.377138945927447,0.915150567275261
1.379876796714579,0.9150303109589313
1.3826146475017111,0.9150303109589313
1.3908281998631074,0.9150303109589313
1.3935660506502396,0.9150303109589313
1.3963039014373717,0.9150303109589313
1.3990417522245038,0.9150303109589313
1.404517453798768,0.9149098805415894
1.4099931553730323,0.9149098805415894
1.4209445585215605,0.9149098805415894
1.4236824093086926,0.9149098805415894
1.429158110882957,0.9149098805415894
1.431895961670089,0.9149098805415894
1.4373716632443532,0.9147892436902512
1.4401095140314852,0.9147892436902512
1.4428473648186173,0.9147892436902512
1.4455852156057496,0.9147892436902512
1.4483230663928817,0.9147892436902512
1.4510609171800137,0.9147892436902512
1.4537987679671458,0.9147892436902512
1.462012320328542,0.9147892436902512
1.4647501711156743,0.9147892436902512
1.4674880219028064,0.9147892436902512
1.4702258726899384,0.9147892436902512
1.4729637234770705,0.9147892436902512
1.4757015742642026,0.9147892436902512
1.4784394250513346,0.9147892436902512
1.483915126625599,0.9147892436902512
1.486652977412731,0.9147892436902512
1.4893908281998631,0.9147892436902512
1.4921286789869952,0.9147892436902512
1.4948665297741273,0.9147892436902512
1.4976043805612593,0.9147892436902512
1.5003422313483916,0.9147892436902512
1.5030800821355237,0.9146680635016587
1.5058179329226558,0.9146680635016587
1.51129363449692,0.9145467869087784
1.516769336071184,0.9145467869087784
1.5195071868583163,0.9145467869087784
1.5222450376454484,0.9145467869087784
1.5249828884325805,0.9145467869087784
1.5277207392197125,0.9145467869087784
1.5304585900068446,0.9145467869087784
1.5331964407939767,0.9145467869087784
1.5359342915811087,0.9145467869087784
1.538672142368241,0.9144252686006589
1.541409993155373,0.9143037341417799
1.5468856947296372,0.9143037341417799
1.5496235455167693,0.9143037341417799
1.5523613963039014,0.9143037341417799
1.5605749486652978,0.9143037341417799
1.5633127994524298,0.9143037341417799
1.566050650239562,0.9143037341417799
1.568788501026694,0.9143037341417799
1.571526351813826,0.9143037341417799
1.5742642026009583,0.9143037341417799
1.5770020533880904,0.9143037341417799
1.5824777549623545,0.9141817619253789
1.5879534565366187,0.9140597734329948
1.593429158110883,0.9140597734329948
1.5989048596851472,0.9140597734329948
1.6043805612594113,0.9140597734329948
1.6071184120465434,0.9140597734329948
1.6098562628336757,0.9140597734329948
1.6153319644079398,0.9140597734329948
1.6180698151950719,0.9140597734329948
1.623545516769336,0.9140597734329948
1.626283367556468,0.9139375238979629
1.6290212183436004,0.9138152580084791
1.6317590691307324,0.9138152580084791
1.6344969199178645,0.9138152580084791
1.6399726214921286,0.9138152580084791
1.6427104722792607,0.9138152580084791
1.6454483230663928,0.9136928938871609
1.648186173853525,0.9136928938871609
1.6509240246406571,0.9136928938871609
1.6536618754277892,0.9135704805841204
1.6563997262149213,0.9135704805841204
1.6591375770020533,0.9135704805841204
1.6618754277891854,0.9134479523544289
1.6646132785763177,0.9134479523544289
1.6673511293634498,0.9134479523544289
1.6700889801505818,0.9134479523544289
1.672826830937714,0.9133252595468601
1.675564681724846,0.9133252595468601
1.678302532511978,0.9133252595468601
1.68104038329911,0.9133252595468601
1.6837782340862424,0.9133252595468601
1.6865160848733745,0.9133252595468601
1.6919917864476386,0.9133252595468601
1.6947296372347707,0.9133252595468601
1.6974674880219027,0.9133252595468601
1.700205338809035,0.9133252595468601
1.7056810403832992,0.9133252595468601
1.7084188911704312,0.9133252595468601
1.7111567419575633,0.9133252595468601
1.7248459958932238,0.9133252595468601
1.727583846680356,0.9133252595468601
1.73305954825462,0.9133252595468601
1.7357973990417521,0.9133252595468601
1.7385352498288844,0.9133252595468601
1.7412731006160165,0.9133252595468601
1.7440109514031485,0.9133252595468601
1.7467488021902806,0.9133252595468601
1.7494866529774127,0.9133252595468601
1.7604380561259412,0.9132018538909293
1.7631759069130732,0.9132018538909293
1.7659137577002053,0.9132018538909293
1.7686516084873374,0.9132018538909293
1.7713894592744694,0.9132018538909293
1.7741273100616017,0.9130783313893885
1.7796030116358659,0.9130783313893885
1.782340862422998,0.9130783313893885
1.787816563997262,0.9129547587366078
1.7905544147843941,0.9129547587366078
1.7932922655715264,0.9129547587366078
1.7960301163586585,0.9129547587366078
1.7987679671457906,0.9129547587366078
1.8015058179329226,0.9129547587366078
1.8042436687200547,0.9129547587366078
1.8069815195071868,0.9129547587366078
1.809719370294319,0.9129547587366078
1.8124572210814511,0.9129547587366078
1.8151950718685832,0.9129547587366078
1.8179329226557153,0.9129547587366078
1.8234086242299794,0.9129547587366078
1.8261464750171115,0.9129547587366078
1.8288843258042438,0.9129547587366078
1.834360027378508,0.9129547587366078
1.83709787816564,0.9129547587366078
1.839835728952772,0.9129547587366078
1.842573579739904,0.9129547587366078
1.8480492813141685,0.9129547587366078
1.8507871321013005,0.9129547587366078
1.8535249828884326,0.9129547587366078
1.8590006844626967,0.9129547587366078
1.8617385352498288,0.9129547587366078
1.8672142368240932,0.9129547587366078
1.8699520876112252,0.9128304457247969
1.8726899383983573,0.9128304457247969
1.8781656399726214,0.9128304457247969
1.8809034907597535,0.9128304457247969
1.8836413415468858,0.9128304457247969
1.8863791923340179,0.9128304457247969
1.891854893908282,0.9128304457247969
1.8973305954825461,0.9128304457247969
1.9000684462696784,0.9128304457247969
1.9028062970568105,0.9128304457247969
1.9055441478439425,0.9128304457247969
1.9082819986310746,0.9128304457247969
1.9110198494182067,0.9128304457247969
1.9137577002053388,0.9128304457247969
1.9164955509924708,0.9128304457247969
1.919233401779603,0.9128304457247969
1.9219712525667352,0.9127056227457575
1.9247091033538672,0.9127056227457575
1.9274469541409993,0.9125807314454368
1.9301848049281314,0.9125807314454368
1.9329226557152634,0.9125807314454368
1.9356605065023955,0.9125807314454368
1.9383983572895278,0.9125807314454368
1.9411362080766599,0.9124555317292279
1.943874058863792,0.9124555317292279
1.946611909650924,0.9123302632597426
1.949349760438056,0.9123302632597426
1.9520876112251881,0.9123302632597426
1.9575633127994525,0.9123302632597426
1.9603011635865846,0.9123302632597426
1.9630390143737166,0.9123302632597426
1.9657768651608487,0.9123302632597426
1.9685147159479808,0.9123302632597426
1.9712525667351128,0.9123302632597426
1.9767282683093772,0.9122046498405967
1.9794661190965093,0.9122046498405967
1.9822039698836413,0.9122046498405967
1.9849418206707734,0.9122046498405967
1.9876796714579055,0.9122046498405967
1.9904175222450375,0.9122046498405967
1.9931553730321698,0.9122046498405967
1.995893223819302,0.9122046498405967
1.998631074606434,0.9122046498405967
2.001368925393566,0.9122046498405967
2.004106776180698,0.9122046498405967
2.00684462696783,0.9122046498405967
2.0095824777549622,0.9120786199083182
2.0123203285420943,0.9120786199083182
2.0150581793292264,0.9120786199083182
2.020533880903491,0.9119525028425108
2.023271731690623,0.9119525028425108
2.026009582477755,0.9119525028425108
2.028747433264887,0.9119525028425108
2.0314852840520192,0.9119525028425108
2.0342231348391513,0.9119525028425108
2.0369609856262834,0.9119525028425108
2.0396988364134154,0.9119525028425108
2.0424366872005475,0.9119525028425108
2.0451745379876796,0.9119525028425108
2.0479123887748116,0.9119525028425108
2.0506502395619437,0.9119525028425108
2.0533880903490758,0.9118260710522922
2.0588637919233403,0.9116995866479299
2.0616016427104724,0.9116995866479299
2.0670773442847366,0.9116995866479299
2.0698151950718686,0.9116995866479299
2.0725530458590007,0.9116995866479299
2.078028747433265,0.9116995866479299
2.083504449007529,0.9116995866479299
2.088980150581793,0.9116995866479299
2.0971937029431897,0.9116995866479299
2.099931553730322,0.9116995866479299
2.102669404517454,0.9116995866479299
2.105407255304586,0.911572697352641
2.108145106091718,0.911572697352641
2.11088295687885,0.911572697352641
2.116358658453114,0.911572697352641
2.1190965092402463,0.911572697352641
2.1218343600273784,0.9114455957495531
2.1245722108145104,0.9114455957495531
2.127310061601643,0.9114455957495531
2.130047912388775,0.9114455957495531
2.132785763175907,0.9114455957495531
2.1437371663244353,0.9114455957495531
2.1519507186858315,0.9114455957495531
2.1546885694729636,0.9114455957495531
2.16290212183436,0.9113181386672217
2.1656399726214923,0.9113181386672217
2.1683778234086244,0.9113181386672217
2.1711156741957565,0.9113181386672217
2.1738535249828885,0.9113181386672217
2.1765913757700206,0.9113181386672217
2.1793292265571527,0.9113181386672217
2.1820670773442847,0.9113181386672217
2.184804928131417,0.9113181386672217
2.187542778918549,0.9113181386672217
2.190280629705681,0.9113181386672217
2.198494182067077,0.9113181386672217
2.2012320328542097,0.9113181386672217
2.2039698836413417,0.9113181386672217
2.206707734428474,0.9113181386672217
2.209445585215606,0.9111901984540163
2.212183436002738,0.9111901984540163
2.21492128678987,0.9111901984540163
2.217659137577002,0.9111901984540163
2.220396988364134,0.9110621323684994
2.223134839151266,0.9110621323684994
2.2286105407255303,0.9110621323684994
2.2340862422997945,0.9110621323684994
2.236824093086927,0.9110621323684994
2.239561943874059,0.9110621323684994
2.242299794661191,0.9110621323684994
2.245037645448323,0.9110621323684994
2.2477754962354553,0.9110621323684994
2.2532511978097194,0.9110621323684994
2.2559890485968515,0.9110621323684994
2.2587268993839835,0.9110621323684994
2.2614647501711156,0.9110621323684994
2.2642026009582477,0.9110621323684994
2.2669404517453797,0.910933614646343
2.269678302532512,0.910933614646343
2.2751540041067764,0.910933614646343
2.2778918548939084,0.910933614646343
2.2806297056810405,0.910933614646343
2.2833675564681726,0.910933614646343
2.2861054072553046,0.910933614646343
2.2888432580424367,0.910933614646343
2.291581108829569,0.9108047150263279
2.294318959616701,0.9108047150263279
2.297056810403833,0.9108047150263279
2.299794661190965,0.9108047150263279
2.302532511978097,0.9108047150263279
2.305270362765229,0.9108047150263279
2.308008213552361,0.9106756144288757
2.3107460643394937,0.9106756144288757
2.3134839151266258,0.9106756144288757
2.316221765913758,0.9105463489051812
2.31895961670089,0.9105463489051812
2.321697467488022,0.9105463489051812
2.324435318275154,0.9105463489051812
2.327173169062286,0.9104169731806994
2.3326488706365502,0.9104169731806994
2.3353867214236823,0.9104169731806994
2.3381245722108144,0.9104169731806994
2.3408624229979464,0.9104169731806994
2.346338124572211,0.9104169731806994
2.351813826146475,0.9104169731806994
2.3545516769336072,0.9104169731806994
2.3572895277207393,0.9104169731806994
2.3600273785078714,0.9104169731806994
2.3627652292950034,0.9104169731806994
2.3655030800821355,0.9104169731806994
2.3709787816563996,0.9104169731806994
2.3764544832306638,0.9104169731806994
2.379192334017796,0.9104169731806994
2.3846680355920604,0.9104169731806994
2.3874058863791925,0.9104169731806994
2.3901437371663246,0.9104169731806994
2.3928815879534566,0.9104169731806994
2.3956194387405887,0.9104169731806994
2.3983572895277208,0.9104169731806994
2.401095140314853,0.9104169731806994
2.403832991101985,0.9104169731806994
2.406570841889117,0.9104169731806994
2.409308692676249,0.9104169731806994
2.412046543463381,0.9104169731806994
2.414784394250513,0.9104169731806994
2.4175222450376452,0.9104169731806994
2.4202600958247777,0.9104169731806994
2.425735797399042,0.9104169731806994
2.428473648186174,0.9104169731806994
2.431211498973306,0.9104169731806994
2.433949349760438,0.9104169731806994
2.43668720054757,0.9104169731806994
2.439425051334702,0.9104169731806994
