,baseline hazard
1.0924024640657084,0.0
1.0951403148528405,0.0
1.1006160164271048,0.0
1.103353867214237,0.0
1.106091718001369,0.0
1.108829568788501,0.0
1.1143052703627652,0.0
1.1170431211498972,0.00012538575569399717
1.1197809719370295,0.0
1.1225188227241616,0.0
1.1252566735112937,0.0
1.1279945242984257,0.0
1.1307323750855578,0.0
1.1334702258726899,0.0
1.1389459274469542,0.0
1.1416837782340863,0.0
1.1444216290212184,0.0
1.1471594798083504,0.0
1.1498973305954825,0.0
1.1526351813826146,0.0
1.1553730321697468,0.0
1.158110882956879,0.0
1.160848733744011,0.00012599927101320164
1.163586584531143,0.00012602503595595847
1.1663244353182751,0.0
1.1690622861054072,0.0
1.1718001368925393,0.0
1.1745379876796715,0.0
1.1827515400410678,0.0
1.1854893908281998,0.0
1.1882272416153319,0.0
1.1909650924024642,0.0
1.1937029431895962,0.0
1.1964407939767283,0.0
1.1991786447638604,0.00012635436184151247
1.2046543463381245,0.00012639311439639696
1.2073921971252566,0.0
1.2101300479123889,0.0
1.212867898699521,0.0
1.218343600273785,0.00012656924754644416
1.2210814510609171,0.0
1.2238193018480492,0.00012667011195457523
1.2265571526351813,0.0
1.2292950034223136,0.0001267279709729372
1.2320328542094456,0.00025351735701112946
1.2375085557837098,0.00012685833061816697
1.2457221081451062,0.0
1.2484599589322383,0.0
1.2511978097193703,0.0
1.2539356605065024,0.0
1.2566735112936345,0.0
1.264887063655031,0.0
1.267624914442163,0.0
1.273100616016427,0.0
1.2758384668035592,0.0
1.2785763175906912,0.00012734905980875093
1.2840520191649556,0.0001273873595021808
1.2895277207392197,0.0
1.2922655715263518,0.0
1.2950034223134839,0.0
1.297741273100616,0.0
1.3004791238877482,0.0
1.3032169746748803,0.0
1.3059548254620124,0.0
1.3086926762491444,0.0
1.3114305270362765,0.0
1.3141683778234086,0.0
1.3169062286105406,0.0
1.319644079397673,0.0
1.322381930184805,0.0
1.325119780971937,0.0002556446441562284
1.3278576317590691,0.00012789630457398475
1.3305954825462012,0.00012794957515663104
1.3333333333333333,0.0
1.3360711841204653,0.0
1.3415468856947297,0.00012803771517531302
1.3442847364818618,0.0
1.3470225872689938,0.00012811759706276484
1.352498288843258,0.0
1.3552361396303902,0.0
1.3579739904175223,0.0
1.3607118412046544,0.0
1.3634496919917864,0.0
1.3661875427789185,0.00012828047436816157
1.3689253935660506,0.0
1.3716632443531827,0.0
1.374401095140315,0.0
1.377138945927447,0.0
1.379876796714579,0.00012842366018494253
1.3826146475017111,0.0
1.3908281998631074,0.0
1.3935660506502396,0.0
1.3963039014373717,0.0
1.3990417522245038,0.0
1.404517453798768,0.0001286450329098828
1.4099931553730323,0.0
1.4209445585215605,0.0
1.4236824093086926,0.0
1.429158110882957,0.0
1.431895961670089,0.0
1.4373716632443532,0.00012892740751125402
1.4401095140314852,0.0
1.4428473648186173,0.0
1.4455852156057496,0.0
1.4483230663928817,0.0
1.4510609171800137,0.0
1.4537987679671458,0.0
1.462012320328542,0.0
1.4647501711156743,0.0
1.4674880219028064,0.0
1.4702258726899384,0.0
1.4729637234770705,0.0
1.4757015742642026,0.0
1.4784394250513346,0.0
1.483915126625599,0.0
1.486652977412731,0.0
1.4893908281998631,0.0
1.4921286789869952,0.0
1.4948665297741273,0.0
1.4976043805612593,0.0
1.5003422313483916,0.0
1.5030800821355237,0.00012952571841348855
1.5058179329226558,0.0
1.51129363449692,0.00012966433462226502
1.516769336071184,0.0
1.5195071868583163,0.0
1.5222450376454484,0.0
1.5249828884325805,0.0
1.5277207392197125,0.0
1.5304585900068446,0.0
1.5331964407939767,0.0
1.5359342915811087,0.0
1.538672142368241,0.00013001477375076923
1.541409993155373,0.0001300633317579378
1.5468856947296372,0.0
1.5496235455167693,0.0
1.5523613963039014,0.0
1.5605749486652978,0.0
1.5633127994524298,0.0
1.566050650239562,0.0
1.568788501026694,0.0
1.571526351813826,0.0
1.5742642026009583,0.0
1.5770020533880904,0.0
1.5824777549623545,0.0001305598760538142
1.5879534565366187,0.00013060240220128525
1.593429158110883,0.0
1.5989048596851472,0.0
1.6043805612594113,0.0
1.6071184120465434,0.0
1.6098562628336757,0.0
1.6153319644079398,0.0
1.6180698151950719,0.0
1.623545516769336,0.0
1.626283367556468,0.0001308965830088999
1.6290212183436004,0.00013095021438442404
1.6317590691307324,0.0
1.6344969199178645,0.0
1.6399726214921286,0.0
1.6427104722792607,0.0
1.6454483230663928,0.0001311002297313415
1.648186173853525,0.0
1.6509240246406571,0.0
1.6536618754277892,0.00013117528323283313
1.6563997262149213,0.0
1.6591375770020533,0.0
1.6618754277891854,0.00013131271273015955
1.6646132785763177,0.0
1.6673511293634498,0.0
1.6700889801505818,0.0
1.672826830937714,0.00013156253314487468
1.675564681724846,0.0
1.678302532511978,0.0
1.68104038329911,0.0
1.6837782340862424,0.0
1.6865160848733745,0.0
1.6919917864476386,0.0
1.6947296372347707,0.0
1.6974674880219027,0.0
1.700205338809035,0.0
1.7056810403832992,0.0
1.7084188911704312,0.0
1.7111567419575633,0.0
1.7248459958932238,0.0
1.727583846680356,0.0
1.73305954825462,0.0
1.7357973990417521,0.0
1.7385352498288844,0.0
1.7412731006160165,0.0
1.7440109514031485,0.0
1.7467488021902806,0.0
1.7494866529774127,0.0
1.7604380561259412,0.00013246703211841377
1.7631759069130732,0.0
1.7659137577002053,0.0
1.7686516084873374,0.0
1.7713894592744694,0.0
1.7741273100616017,0.00013258835156483117
1.7796030116358659,0.0
1.782340862422998,0.0
1.787816563997262,0.00013269247848821033
1.7905544147843941,0.0
1.7932922655715264,0.0
1.7960301163586585,0.0
1.7987679671457906,0.0
1.8015058179329226,0.0
1.8042436687200547,0.0
1.8069815195071868,0.0
1.809719370294319,0.0
1.8124572210814511,0.0
1.8151950718685832,0.0
1.8179329226557153,0.0
1.8234086242299794,0.0
1.8261464750171115,0.0
1.8288843258042438,0.0
1.834360027378508,0.0
1.83709787816564,0.0
1.839835728952772,0.0
1.842573579739904,0.0
1.8480492813141685,0.0
1.8507871321013005,0.0
1.8535249828884326,0.0
1.8590006844626967,0.0
1.8617385352498288,0.0
1.8672142368240932,0.0
1.8699520876112252,0.00013359748435298649
1.8726899383983573,0.0
1.8781656399726214,0.0
1.8809034907597535,0.0
1.8836413415468858,0.0
1.8863791923340179,0.0
1.891854893908282,0.0
1.8973305954825461,0.0
1.9000684462696784,0.0
1.9028062970568105,0.0
1.9055441478439425,0.0
1.9082819986310746,0.0
1.9110198494182067,0.0
1.9137577002053388,0.0
1.9164955509924708,0.0
1.919233401779603,0.0
1.9219712525667352,0.0001341764218911558
1.9247091033538672,0.0
1.9274469541409993,0.00013427025499089846
1.9301848049281314,0.0
1.9329226557152634,0.0
1.9356605065023955,0.0
1.9383983572895278,0.0
1.9411362080766599,0.00013462341722829285
1.943874058863792,0.0
1.946611909650924,0.0001347343346292152
1.949349760438056,0.0
1.9520876112251881,0.0
1.9575633127994525,0.0
1.9603011635865846,0.0
1.9630390143737166,0.0
1.9657768651608487,0.0
1.9685147159479808,0.0
1.9712525667351128,0.0
1.9767282683093772,0.00013517227625992225
1.9794661190965093,0.0
1.9822039698836413,0.0
1.9849418206707734,0.0
1.9876796714579055,0.0
1.9904175222450375,0.0
1.9931553730321698,0.0
1.995893223819302,0.0
1.998631074606434,0.0
2.001368925393566,0.0
2.004106776180698,0.0
2.00684462696783,0.0
2.0095824777549622,0.00013568829720081853
2.0123203285420943,0.0
2.0150581793292264,0.0
2.020533880903491,0.00013583433085717763
2.023271731690623,0.0
2.026009582477755,0.0
2.028747433264887,0.0
2.0314852840520192,0.0
2.0342231348391513,0.0
2.0369609856262834,0.0
2.0396988364134154,0.0
2.0424366872005475,0.0
2.0451745379876796,0.0
2.0479123887748116,0.0
2.0506502395619437,0.0
2.0533880903490758,0.00013622507361421297
2.0588637919233403,0.00013630930928847898
2.0616016427104724,0.0
2.0670773442847366,0.0
2.0698151950718686,0.0
2.0725530458590007,0.0
2.078028747433265,0.0
2.083504449007529,0.0
2.088980150581793,0.0
2.0971937029431897,0.0
2.099931553730322,0.0
2.102669404517454,0.0
2.105407255304586,0.00013678645328505583
2.108145106091718,0.0
2.11088295687885,0.0
2.116358658453114,0.0
2.1190965092402463,0.0
2.1218343600273784,0.00013708906545421433
2.1245722108145104,0.0
2.127310061601643,0.0
2.130047912388775,0.0
2.132785763175907,0.0
2.1437371663244353,0.0
2.1519507186858315,0.0
2.1546885694729636,0.0
2.16290212183436,0.00013756291144355318
2.1656399726214923,0.0
2.1683778234086244,0.0
2.1711156741957565,0.0
2.1738535249828885,0.0
2.1765913757700206,0.0
2.1793292265571527,0.0
2.1820670773442847,0.0
2.184804928131417,0.0
2.187542778918549,0.0
2.190280629705681,0.0
2.198494182067077,0.0
2.2012320328542097,0.0
2.2039698836413417,0.0
2.206707734428474,0.0
2.209445585215606,0.0001381215526747161
2.212183436002738,0.0
2.21492128678987,0.0
2.217659137577002,0.0
2.220396988364134,0.00013825830446707706
2.223134839151266,0.0
2.2286105407255303,0.0
2.2340862422997945,0.0
2.236824093086927,0.0
2.239561943874059,0.0
2.242299794661191,0.0
2.245037645448323,0.0
2.2477754962354553,0.0
2.2532511978097194,0.0
2.2559890485968515,0.0
2.2587268993839835,0.0
2.2614647501711156,0.0
2.2642026009582477,0.0
2.2669404517453797,0.00013879953017809175
2.269678302532512,0.0
2.2751540041067764,0.0
2.2778918548939084,0.0
2.2806297056810405,0.0
2.2833675564681726,0.0
2.2861054072553046,0.0
2.2888432580424367,0.0
2.291581108829569,0.00013923955401418285
2.294318959616701,0.0
2.297056810403833,0.0
2.299794661190965,0.0
2.302532511978097,0.0
2.305270362765229,0.0
2.308008213552361,0.00013953354948807218
2.3107460643394937,0.0
2.3134839151266258,0.0
2.316221765913758,0.00013977365510185665
2.31895961670089,0.0
2.321697467488022,0.0
2.324435318275154,0.0
2.327173169062286,0.0001399230607191284
2.3326488706365502,0.0
2.3353867214236823,0.0
2.3381245722108144,0.0
2.3408624229979464,0.0
2.346338124572211,0.0
2.351813826146475,0.0
2.3545516769336072,0.0
2.3572895277207393,0.0
2.3600273785078714,0.0
2.3627652292950034,0.0
2.3655030800821355,0.0
2.3709787816563996,0.0
2.3764544832306638,0.0
2.379192334017796,0.0
2.3846680355920604,0.0
2.3874058863791925,0.0
2.3901437371663246,0.0
2.3928815879534566,0.0
2.3956194387405887,0.0
2.3983572895277208,0.0
2.401095140314853,0.0
2.403832991101985,0.0
2.406570841889117,0.0
2.409308692676249,0.0
2.412046543463381,0.0
2.414784394250513,0.0
2.4175222450376452,0.0
2.4202600958247777,0.0
2.425735797399042,0.0
2.428473648186174,0.0
2.431211498973306,0.0
2.433949349760438,0.0
2.43668720054757,0.0
2.439425051334702,0.0
2.4421629021218343,0.0
2.4476386036960984,0.0
2.4503764544832305,0.0001415518998230785
2.4531143052703626,0.0
2.455852156057495,0.0
2.458590006844627,0.00014170303219425095
2.4640657084188913,0.0
2.4668035592060233,0.0
2.4722792607802875,0.0
2.4777549623545516,0.0
2.4804928131416837,0.0
2.4832306639288158,0.0
2.485968514715948,0.0
2.48870636550308,0.0
2.4914442162902124,0.0
2.4941820670773445,0.0
2.4969199178644765,0.0
2.4996577686516086,0.0
2.5023956194387407,0.0
2.5051334702258727,0.0
2.507871321013005,0.0
2.510609171800137,0.00014257012551399624
2.513347022587269,0.0
2.516084873374401,0.0
2.518822724161533,0.0
2.521560574948665,0.0
2.524298425735797,0.0
2.5270362765229293,0.0
2.532511978097194,0.0
2.535249828884326,0.0
2.537987679671458,0.0
2.54072553045859,0.0
2.543463381245722,0.0
2.546201232032854,0.0
2.5516769336071183,0.0001432086518828246
2.5544147843942504,0.0
2.5571526351813825,0.0
2.5598904859685145,0.0
2.5626283367556466,0.0
2.565366187542779,0.0
2.568104038329911,0.0
2.5708418891170433,0.0
2.5735797399041753,0.0
2.5790554414784395,0.0
2.5817932922655715,0.0
2.5845311430527036,0.00014388369134348702
2.5872689938398357,0.0
2.5900068446269677,0.0
2.5927446954141,0.0
2.595482546201232,0.0
2.598220396988364,0.0
2.6009582477754964,0.0
2.6036960985626285,0.0
2.6064339493497606,0.0
2.6091718001368926,0.0
2.614647501711157,0.0
2.617385352498289,0.0
2.620123203285421,0.0
2.622861054072553,0.0
2.625598904859685,0.0
2.628336755646817,0.0
2.631074606433949,0.0
2.6338124572210813,0.0
2.6365503080082138,0.0
2.639288158795346,0.0
2.642026009582478,0.0
2.64476386036961,0.0
2.652977412731006,0.0
2.6557152635181382,0.0
2.6584531143052703,0.0
2.6611909650924024,0.0
2.6639288158795345,0.0
2.6666666666666665,0.0
2.6694045174537986,0.0
2.6721423682409307,0.0
2.674880219028063,0.0
2.6776180698151952,0.0
2.6803559206023273,0.0
2.6830937713894594,0.0
2.6858316221765914,0.0
2.6885694729637235,0.0
2.6913073237508556,0.0
2.6940451745379876,0.0
2.6967830253251197,0.0
2.6995208761122518,0.0
2.702258726899384,0.0
2.707734428473648,0.0
2.7104722792607805,0.0
2.7132101300479126,0.00014609829717854745
2.7186858316221767,0.0
2.7214236824093088,0.0
2.726899383983573,0.0
2.729637234770705,0.0
2.732375085557837,0.0
2.735112936344969,0.0
2.737850787132101,0.0
2.7405886379192332,0.0
2.7433264887063653,0.0
2.746064339493498,0.0
2.74880219028063,0.0
2.759753593429158,0.0
2.7652292950034223,0.0
2.7679671457905544,0.0
2.7707049965776864,0.00014691173045603252
2.7761806981519506,0.0
2.7789185489390826,0.0
2.784394250513347,0.0
2.7871321013004793,0.0
2.7898699520876113,0.0
2.7926078028747434,0.0
2.7953456536618755,0.0
2.8008213552361396,0.0
2.8035592060232717,0.0
2.8062970568104038,0.0
2.811772758384668,0.0
2.8145106091718,0.0
2.817248459958932,0.0
2.8199863107460645,0.0
2.8254620123203287,0.0
2.830937713894593,0.00014775535905591123
2.833675564681725,0.0
2.836413415468857,0.0
2.839151266255989,0.0
2.841889117043121,0.00014804285333900954
2.844626967830253,0.0
2.8501026694045173,0.0
2.8528405201916494,0.0
2.855578370978782,0.0
2.858316221765914,0.00014836025498278068
2.861054072553046,0.0
2.863791923340178,0.0
2.86652977412731,0.0
2.8720054757015743,0.0
2.8747433264887063,0.0
2.8802190280629705,0.0
2.8829568788501025,0.0
2.8856947296372346,0.0
2.8884325804243667,0.00014879378459992616
2.891170431211499,0.0
2.8939082819986313,0.0
2.8966461327857633,0.0
2.9021218343600275,0.0
2.9048596851471595,0.0
2.9075975359342916,0.0
2.9103353867214237,0.0
2.9130732375085557,0.0
2.915811088295688,0.0
2.91854893908282,0.0
2.921286789869952,0.0
2.926762491444216,0.0
2.9322381930184807,0.0
2.9349760438056127,0.0001495253022042563
2.937713894592745,0.0
2.940451745379877,0.0
2.943189596167009,0.0
2.945927446954141,0.0
2.948665297741273,0.0
2.951403148528405,0.0
2.954140999315537,0.0
2.9568788501026693,0.0
2.9596167008898013,0.0
2.965092402464066,0.0
2.9787816563997263,0.0
2.9815195071868583,0.0
2.9869952087611225,0.0
